11200, 784, 16, 0.913853 
12800, 784, 16, 1.400433 
16000, 784, 16, 3.038338 
1600, 784, 16, 0.377594 
19200, 784, 16, 3.027860 
22400, 784, 16, 3.929904 
25600, 784, 16, 3.584058 
28800, 784, 16, 5.657509 
32000, 1000, 16, 4.213450 
32000, 100, 16, 0.328994 
32000, 1100, 16, 3.654176 
32000, 1200, 16, 3.939933 
32000, 200, 16, 0.646361 
32000, 300, 16, 2.073681 
32000, 400, 16, 2.450427 
32000, 500, 16, 2.381614 
32000, 600, 16, 3.122869 
32000, 700, 16, 3.213545 
32000, 784, 16, 3.689854 
32000, 800, 16, 3.623531 
32000, 900, 16, 4.647555 
3200, 784, 16, 0.280011 
35200, 784, 16, 4.970798 
38400, 784, 16, 3.174343 
41600, 784, 16, 5.405739 
44800, 784, 16, 3.374798 
48000, 784, 16, 3.988256 
4800, 784, 16, 0.596353 
51200, 784, 16, 8.812238 
54400, 784, 16, 4.170830 
57600, 784, 16, 4.944858 
6400, 784, 16, 0.510501 
8000, 784, 16, 1.511240 
9600, 784, 16, 1.579775 
11200, 784, 16, 0.044809 
12800, 784, 16, 0.050785 
16000, 784, 16, 0.062145 
1600, 784, 16, 0.017393 
19200, 784, 16, 0.072019 
22400, 784, 16, 0.099640 
25600, 784, 16, 0.099012 
28800, 784, 16, 0.099612 
32000, 1000, 16, 0.156921 
32000, 100, 16, 0.022526 
32000, 1100, 16, 0.164459 
32000, 1200, 16, 0.175253 
32000, 200, 16, 0.036276 
32000, 300, 16, 0.050220 
32000, 400, 16, 0.060404 
32000, 500, 16, 0.079075 
32000, 600, 16, 0.095847 
32000, 700, 16, 0.109243 
32000, 784, 16, 0.116269 
32000, 800, 16, 0.110947 
32000, 900, 16, 0.132216 
3200, 784, 16, 0.025767 
35200, 784, 16, 0.129083 
38400, 784, 16, 0.140533 
41600, 784, 16, 0.155836 
44800, 784, 16, 0.172795 
48000, 784, 16, 0.172166 
4800, 784, 16, 0.030782 
51200, 784, 16, 0.180831 
54400, 784, 16, 0.189832 
57600, 784, 16, 0.197959 
6400, 784, 16, 0.024854 
8000, 784, 16, 0.037378 
9600, 784, 16, 0.029119 
11200, 784, 16, 0.050492 
12800, 784, 16, 0.253050 
16000, 784, 16, 0.059851 
1600, 784, 16, 0.016503 
19200, 784, 16, 0.076482 
22400, 784, 16, 0.080197 
25600, 784, 16, 0.052462 
28800, 784, 16, 0.109733 
32000, 1000, 16, 0.148121 
32000, 100, 16, 0.056264 
32000, 1100, 16, 0.157946 
32000, 1200, 16, 0.165772 
32000, 200, 16, 0.034330 
32000, 300, 16, 0.052958 
32000, 400, 16, 0.059222 
32000, 500, 16, 0.069820 
32000, 600, 16, 0.098814 
32000, 700, 16, 0.107711 
32000, 784, 16, 0.126783 
32000, 800, 16, 0.121499 
32000, 900, 16, 0.160531 
3200, 784, 16, 0.024365 
35200, 784, 16, 0.131685 
38400, 784, 16, 0.141293 
41600, 784, 16, 0.164122 
44800, 784, 16, 0.163609 
48000, 784, 16, 0.176599 
4800, 784, 16, 0.021498 
51200, 784, 16, 0.183276 
54400, 784, 16, 0.196887 
57600, 784, 16, 0.195046 
6400, 784, 16, 0.016792 
8000, 784, 16, 0.040787 
9600, 784, 16, 0.040969 
11200, 784, 16, 0.045536 
12800, 784, 16, 0.051055 
16000, 784, 16, 0.060813 
1600, 784, 16, 0.007280 
19200, 784, 16, 0.062504 
22400, 784, 16, 0.088899 
25600, 784, 16, 0.101184 
28800, 784, 16, 0.100716 
32000, 1000, 16, 0.180404 
32000, 100, 16, 0.020041 
32000, 1100, 16, 0.161108 
32000, 1200, 16, 0.176132 
32000, 200, 16, 0.045254 
32000, 300, 16, 0.038947 
32000, 400, 16, 0.065207 
32000, 500, 16, 0.077973 
32000, 600, 16, 0.095850 
32000, 700, 16, 0.143684 
32000, 784, 16, 0.115774 
32000, 800, 16, 0.122637 
32000, 900, 16, 0.129220 
3200, 784, 16, 0.019924 
35200, 784, 16, 0.132685 
38400, 784, 16, 0.144167 
41600, 784, 16, 0.152235 
44800, 784, 16, 0.165781 
48000, 784, 16, 0.174085 
4800, 784, 16, 0.026184 
51200, 784, 16, 0.181526 
54400, 784, 16, 0.197936 
57600, 784, 16, 0.205220 
6400, 784, 16, 0.015441 
8000, 784, 16, 0.034357 
9600, 784, 16, 0.025322 
11200, 784, 16, 0.048957 
12800, 784, 16, 0.025883 
16000, 784, 16, 0.057982 
1600, 784, 16, 0.018212 
19200, 784, 16, 0.073979 
22400, 784, 16, 0.088167 
25600, 784, 16, 0.362720 
28800, 784, 16, 0.107487 
32000, 1000, 16, 0.150347 
32000, 100, 16, 0.021928 
32000, 1100, 16, 0.163914 
32000, 1200, 16, 0.177553 
32000, 200, 16, 0.031078 
32000, 300, 16, 0.054375 
32000, 400, 16, 0.066697 
32000, 500, 16, 0.081251 
32000, 600, 16, 0.121556 
32000, 700, 16, 0.111542 
32000, 784, 16, 0.124590 
32000, 800, 16, 0.113170 
32000, 900, 16, 0.137276 
3200, 784, 16, 0.048547 
35200, 784, 16, 0.131117 
38400, 784, 16, 0.138602 
41600, 784, 16, 0.153165 
44800, 784, 16, 0.159010 
48000, 784, 16, 0.172877 
4800, 784, 16, 0.026604 
51200, 784, 16, 0.177394 
54400, 784, 16, 0.202265 
57600, 784, 16, 0.204126 
6400, 784, 16, 0.037354 
8000, 784, 16, 0.032291 
9600, 784, 16, 0.049486 
11200, 784, 16, 0.044820 
12800, 784, 16, 0.052157 
16000, 784, 16, 0.062231 
1600, 784, 16, 0.015166 
19200, 784, 16, 0.078051 
22400, 784, 16, 0.097153 
25600, 784, 16, 0.101119 
28800, 784, 16, 0.096364 
32000, 1000, 16, 0.151364 
32000, 100, 16, 0.022879 
32000, 1100, 16, 0.161586 
32000, 1200, 16, 0.177548 
32000, 200, 16, 0.043239 
32000, 300, 16, 0.051449 
32000, 400, 16, 0.064846 
32000, 500, 16, 0.078431 
32000, 600, 16, 0.094524 
32000, 700, 16, 0.124902 
32000, 784, 16, 0.117284 
32000, 800, 16, 0.119028 
32000, 900, 16, 0.137977 
3200, 784, 16, 0.022620 
35200, 784, 16, 0.129349 
