12800, 784, 16, 0.628043 
16000, 784, 16, 0.835652 
19200, 784, 16, 1.112674 
22400, 784, 16, 1.144435 
25600, 784, 16, 1.573099 
28800, 784, 16, 1.358624 
32000, 784, 16, 1.715741 
35200, 784, 16, 1.660449 
38400, 784, 16, 2.020696 
41600, 784, 16, 1.968693 
44800, 784, 16, 2.247998 
48000, 784, 16, 2.526293 
51200, 784, 16, 2.984609 
54400, 784, 16, 3.959110 
57600, 784, 16, 3.084960 
11200, 10, 16, 0.017893 
12800, 10, 16, 0.018861 
1600, 10, 16, 0.017744 
3200, 10, 16, 0.010058 
4800, 10, 16, 0.012068 
6400, 10, 16, 0.007526 
8000, 10, 16, 0.011813 
9600, 10, 16, 0.020340 
12800, 784, 16, 0.061857 
16000, 784, 16, 0.067548 
19200, 784, 16, 0.066706 
22400, 784, 16, 0.088829 
25600, 784, 16, 0.120277 
28800, 784, 16, 0.132348 
32000, 784, 16, 0.130991 
35200, 784, 16, 0.124647 
38400, 784, 16, 0.327841 
41600, 784, 16, 0.149825 
44800, 784, 16, 0.405945 
48000, 784, 16, 0.142768 
51200, 784, 16, 0.208502 
54400, 784, 16, 0.477597 
57600, 784, 16, 0.515803 
11200, 10, 16, 0.010231 
12800, 10, 16, 0.009424 
1600, 10, 16, 0.007426 
3200, 10, 16, 0.008216 
4800, 10, 16, 0.027221 
6400, 10, 16, 0.007978 
8000, 10, 16, 0.017914 
9600, 10, 16, 0.014441 
12800, 784, 16, 0.121502 
16000, 784, 16, 0.077551 
19200, 784, 16, 0.070915 
22400, 784, 16, 0.216457 
25600, 784, 16, 0.109024 
28800, 784, 16, 0.116074 
32000, 784, 16, 0.107264 
35200, 784, 16, 0.119980 
38400, 784, 16, 0.150277 
41600, 784, 16, 0.368577 
44800, 784, 16, 0.374002 
48000, 784, 16, 0.429425 
51200, 784, 16, 0.440997 
54400, 784, 16, 0.272189 
57600, 784, 16, 0.215752 
11200, 10, 16, 0.031280 
12800, 10, 16, 0.017097 
1600, 10, 16, 0.007310 
3200, 10, 16, 0.006709 
4800, 10, 16, 0.011136 
6400, 10, 16, 0.009745 
8000, 10, 16, 0.012147 
9600, 10, 16, 0.013408 
12800, 784, 16, 0.163609 
16000, 784, 16, 0.060381 
19200, 784, 16, 0.095074 
22400, 784, 16, 0.086176 
25600, 784, 16, 0.172516 
28800, 784, 16, 0.105055 
32000, 784, 16, 0.117096 
35200, 784, 16, 0.127602 
38400, 784, 16, 0.144981 
41600, 784, 16, 0.130330 
44800, 784, 16, 0.397502 
48000, 784, 16, 0.148322 
51200, 784, 16, 0.191017 
54400, 784, 16, 0.201116 
57600, 784, 16, 0.214930 
11200, 10, 16, 0.009235 
12800, 10, 16, 0.014345 
1600, 10, 16, 0.007131 
3200, 10, 16, 0.008194 
4800, 10, 16, 0.014333 
6400, 10, 16, 0.007735 
8000, 10, 16, 0.011865 
9600, 10, 16, 0.008155 
12800, 784, 16, 0.049549 
16000, 784, 16, 0.150031 
19200, 784, 16, 0.072251 
22400, 784, 16, 0.121398 
25600, 784, 16, 0.088953 
28800, 784, 16, 0.108828 
32000, 784, 16, 0.281891 
35200, 784, 16, 0.128224 
38400, 784, 16, 0.148876 
41600, 784, 16, 0.153138 
44800, 784, 16, 0.158353 
48000, 784, 16, 0.158047 
51200, 784, 16, 0.192291 
54400, 784, 16, 0.206119 
57600, 784, 16, 0.221614 
11200, 10, 16, 0.017763 
12800, 10, 16, 0.014315 
1600, 10, 16, 0.022202 
3200, 10, 16, 0.006834 
4800, 10, 16, 0.014362 
6400, 10, 16, 0.005034 
8000, 10, 16, 0.014741 
9600, 10, 16, 0.022006 
12800, 784, 16, 0.064937 
16000, 784, 16, 0.063385 
19200, 784, 16, 0.073927 
22400, 784, 16, 0.206197 
25600, 784, 16, 0.125805 
28800, 784, 16, 0.123136 
32000, 784, 16, 0.274509 
35200, 784, 16, 0.123887 
38400, 784, 16, 0.142438 
41600, 784, 16, 0.154541 
44800, 784, 16, 0.412432 
48000, 784, 16, 0.166277 
51200, 784, 16, 0.170404 
54400, 784, 16, 0.212897 
57600, 784, 16, 0.512480 
11200, 10, 16, 0.011789 
12800, 10, 16, 0.016547 
1600, 10, 16, 0.004571 
3200, 10, 16, 0.017351 
4800, 10, 16, 0.011183 
6400, 10, 16, 0.012258 
8000, 10, 16, 0.011302 
9600, 10, 16, 0.016707 
12800, 784, 16, 0.056739 
16000, 784, 16, 0.050878 
19200, 784, 16, 0.089753 
22400, 784, 16, 0.195811 
25600, 784, 16, 0.233535 
28800, 784, 16, 0.101736 
32000, 784, 16, 0.120342 
35200, 784, 16, 0.124654 
38400, 784, 16, 0.158058 
41600, 784, 16, 0.183896 
44800, 784, 16, 0.190948 
48000, 784, 16, 0.197430 
51200, 784, 16, 0.209267 
54400, 784, 16, 0.482809 
57600, 784, 16, 0.190563 
11200, 10, 16, 0.011300 
12800, 10, 16, 0.009884 
1600, 10, 16, 0.018366 
3200, 10, 16, 0.008288 
4800, 10, 16, 0.005852 
6400, 10, 16, 0.006309 
8000, 10, 16, 0.011312 
9600, 10, 16, 0.011461 
12800, 784, 16, 0.053366 
16000, 784, 16, 0.078109 
19200, 784, 16, 0.086868 
22400, 784, 16, 0.095401 
25600, 784, 16, 0.101048 
28800, 784, 16, 0.107186 
32000, 784, 16, 0.144054 
35200, 784, 16, 0.299885 
38400, 784, 16, 0.131168 
41600, 784, 16, 0.151705 
44800, 784, 16, 0.183332 
48000, 784, 16, 0.181862 
51200, 784, 16, 0.179806 
54400, 784, 16, 0.147879 
57600, 784, 16, 0.215499 
11200, 10, 16, 0.007814 
12800, 10, 16, 0.011442 
1600, 10, 16, 0.005981 
3200, 10, 16, 0.018857 
4800, 10, 16, 0.011068 
6400, 10, 16, 0.006628 
8000, 10, 16, 0.008718 
9600, 10, 16, 0.018960 
12800, 784, 16, 0.058380 
16000, 784, 16, 0.056271 
19200, 784, 16, 0.174920 
22400, 784, 16, 0.107814 
25600, 784, 16, 0.201926 
28800, 784, 16, 0.105494 
32000, 784, 16, 0.127885 
35200, 784, 16, 0.313858 
38400, 784, 16, 0.160232 
41600, 784, 16, 0.127517 
44800, 784, 16, 0.379578 
48000, 784, 16, 0.174003 
51200, 784, 16, 0.189272 
54400, 784, 16, 0.174769 
57600, 784, 16, 0.463578 
11200, 10, 16, 0.010708 
12800, 10, 16, 0.014798 
1600, 10, 16, 0.004581 
3200, 10, 16, 0.006621 
4800, 10, 16, 0.005761 
6400, 10, 16, 0.011049 
8000, 10, 16, 0.020973 
9600, 10, 16, 0.015078 
12800, 784, 16, 0.051651 
16000, 784, 16, 0.142061 
19200, 784, 16, 0.070834 
22400, 784, 16, 0.198750 
25600, 784, 16, 0.223795 
28800, 784, 16, 0.262208 
32000, 784, 16, 0.114793 
35200, 784, 16, 0.102314 
38400, 784, 16, 0.376720 
41600, 784, 16, 0.348054 
44800, 784, 16, 0.148708 
48000, 784, 16, 0.405772 
51200, 784, 16, 0.185059 
54400, 784, 16, 0.469976 
57600, 784, 16, 0.223846 
11200, 10, 16, 0.009153 
12800, 10, 16, 0.023626 
1600, 10, 16, 0.023374 
3200, 10, 16, 0.009259 
4800, 10, 16, 0.012024 
6400, 10, 16, 0.028121 
8000, 10, 16, 0.008946 
9600, 10, 16, 0.012759 
