32000, 1200, 8, 0.170702 
32000, 900, 8, 0.156955 
12800, 700, 8, 0.077404 
32000, 1200, 8, 0.190206 
32000, 900, 8, 0.122698 
32000, 784, 8, 0.104350 
12800, 700, 8, 0.056778 
32000, 1200, 8, 0.168377 
32000, 900, 8, 0.089910 
32000, 784, 8, 0.100498 
32000, 1200, 8, 0.133430 
32000, 900, 8, 0.114653 
12800, 700, 8, 0.036817 
32000, 1200, 8, 0.238099 
32000, 900, 8, 0.104825 
32000, 784, 8, 0.094564 
12800, 700, 8, 0.039179 
32000, 1200, 8, 0.167892 
32000, 900, 8, 0.135314 
32000, 784, 8, 0.129466 
32000, 1200, 8, 0.133451 
32000, 900, 8, 0.145740 
12800, 700, 8, 0.065173 
32000, 1200, 8, 0.161311 
32000, 900, 8, 0.131007 
32000, 784, 8, 0.068659 
12800, 700, 8, 0.047913 
32000, 1200, 8, 0.167693 
32000, 900, 8, 0.140107 
32000, 784, 8, 0.097208 
32000, 1200, 8, 0.182302 
32000, 900, 8, 0.142116 
12800, 700, 8, 0.025952 
32000, 1200, 8, 0.155692 
32000, 900, 8, 0.102901 
32000, 784, 8, 0.113227 
12800, 700, 8, 0.063042 
32000, 1200, 8, 0.264964 
32000, 900, 8, 0.137618 
32000, 784, 8, 0.130260 
32000, 1200, 8, 0.259820 
32000, 900, 8, 0.198255 
12800, 700, 8, 0.072362 
32000, 1200, 8, 0.210870 
32000, 900, 8, 0.116004 
32000, 784, 8, 0.095218 
12800, 700, 8, 0.054783 
32000, 1200, 8, 0.124855 
32000, 900, 8, 0.097971 
32000, 784, 8, 0.082481 
32000, 1200, 8, 0.170781 
32000, 900, 8, 0.124577 
12800, 700, 8, 0.051032 
32000, 1200, 8, 0.163234 
32000, 900, 8, 0.095922 
32000, 784, 8, 0.088736 
12800, 700, 8, 0.041476 
32000, 1200, 8, 0.156310 
32000, 900, 8, 0.123604 
32000, 784, 8, 0.084165 
32000, 1200, 8, 0.128401 
32000, 900, 8, 0.092848 
12800, 700, 8, 0.046973 
32000, 1200, 8, 0.179002 
32000, 900, 8, 0.131082 
32000, 784, 8, 0.100288 
12800, 700, 8, 0.051831 
32000, 1200, 8, 0.162265 
32000, 900, 8, 0.119966 
32000, 784, 8, 0.098394 
32000, 1200, 8, 0.163166 
32000, 900, 8, 0.169806 
12800, 700, 8, 0.055562 
32000, 1200, 8, 0.164279 
32000, 900, 8, 0.146062 
32000, 784, 8, 0.104272 
12800, 700, 8, 0.036462 
32000, 1200, 8, 0.164233 
32000, 900, 8, 0.109128 
32000, 784, 8, 0.123898 
32000, 1200, 8, 0.132011 
32000, 900, 8, 0.140082 
12800, 700, 8, 0.066203 
32000, 1200, 8, 0.173874 
32000, 900, 8, 0.135912 
32000, 784, 8, 0.101919 
12800, 700, 8, 0.063102 
32000, 1200, 8, 0.173398 
32000, 900, 8, 0.103525 
32000, 784, 8, 0.053511 
32000, 1200, 8, 0.135774 
32000, 900, 8, 0.116637 
12800, 700, 8, 0.049974 
32000, 1200, 8, 0.155486 
32000, 900, 8, 0.108948 
32000, 784, 8, 0.105193 
12800, 700, 8, 0.043894 
32000, 1200, 8, 0.145989 
32000, 900, 8, 0.099550 
32000, 784, 8, 0.078988 
32000, 1200, 8, 0.203617 
32000, 900, 8, 0.157532 
12800, 700, 8, 0.061629 
32000, 1200, 8, 0.200752 
32000, 900, 8, 0.149381 
32000, 784, 8, 0.081980 
12800, 700, 8, 0.035695 
32000, 1200, 8, 0.162926 
32000, 900, 8, 0.126263 
32000, 784, 8, 0.076441 
32000, 1200, 8, 0.144957 
32000, 900, 8, 0.104499 
12800, 700, 8, 0.049415 
